2.360E+00	5.254E-01	4.177E+00	5.300E-02
2.340E+00	5.299E-01	4.159E+00	4.300E-02
2.320E+00	5.344E-01	4.140E+00	4.500E-02
			
2.300E+00	5.391E-01	4.123E+00	4.800E-02
2.280E+00	5.438E-01	4.106E+00	4.400E-02
2.260E+00	5.486E-01	4.089E+00	4.400E-02
2.240E+00	5.535E-01	4.073E+00	3.200E-02
2.220E+00	5.585E-01	4.057E+00	3.800E-02
2.200E+00	5.636E-01	4.042E+00	3.200E-02
2.180E+00	5.687E-01	4.026E+00	3.400E-02
2.160E+00	5.740E-01	4.012E+00	3.000E-02
2.140E+00	5.794E-01	3.997E+00	2.700E-02
2.120E+00	5.848E-01	3.983E+00	3.000E-02
2.100E+00	5.904E-01	3.969E+00	3.000E-02
2.080E+00	5.961E-01	3.956E+00	2.700E-02
2.060E+00	6.019E-01	3.943E+00	2.500E-02
2.040E+00	6.078E-01	3.931E+00	2.500E-02
2.020E+00	6.138E-01	3.918E+00	2.400E-02
2.000E+00	6.199E-01	3.906E+00	2.200E-02
1.980E+00	6.262E-01	3.893E+00	2.200E-02
1.960E+00	6.326E-01	3.882E+00	1.900E-02
1.940E+00	6.391E-01	3.870E+00	1.800E-02
1.920E+00	6.458E-01	3.858E+00	1.700E-02
1.900E+00	6.526E-01	3.847E+00	1.600E-02
1.880E+00	6.595E-01	3.837E+00	1.600E-02
1.860E+00	6.666E-01	3.826E+00	1.500E-02
1.840E+00	6.738E-01	3.815E+00	1.400E-02
1.820E+00	6.812E-01	3.805E+00	1.300E-02
1.800E+00	6.888E-01	3.796E+00	1.300E-02
1.780E+00	6.965E-01	3.787E+00	1.300E-02
1.760E+00	7.045E-01	3.778E+00	1.200E-02
1.740E+00	7.126E-01	3.768E+00	1.100E-02
1.720E+00	7.208E-01	3.761E+00	1.100E-02
1.700E+00	7.293E-01	3.752E+00	1.000E-02
1.680E+00	7.380E-01	3.745E+00	1.000E-02
1.660E+00	7.469E-01	3.736E+00	9.000E-03
1.640E+00	7.560E-01	3.728E+00	9.000E-03
1.620E+00	7.653E-01	3.721E+00	8.000E-03
1.600E+00	7.749E-01	3.714E+00	8.000E-03
1.580E+00	7.847E-01	3.705E+00	7.000E-03
1.560E+00	7.948E-01	3.697E+00	7.000E-03
1.540E+00	8.051E-01	3.688E+00	6.000E-03
1.520E+00	8.157E-01	3.681E+00	6.000E-03
1.500E+00	8.266E-01	3.673E+00	5.000E-03
			
4.568E-01	2.714E+00	3.439E+00	2.500E-09
2.480E-01	5.000E+00	3.426E+00	1.990E-07
1.550E-01	8.000E+00	3.422E+00	1.530E+00
1.240E-01	1.000E+01	3.422E+00	6.760E-05
